jurisdictie	10
l	10
lage	10
mancqueeren	10
mangus	10
meenichte	10
mindere	10
minst	10
missiven	10
musquet	10
negotieren	10
niettemin	10
nocb	10
node	10
oliphants	10
onbekent	10
ontfanger	10
ontmoet	10
onvermogen	10
oom	10
ordonneren	10
particuliere	10
pertuan	10
pra	10
procureeren	10
radix	10
religie	10
restant	10
rheede	10
roer	10
schelm	10
schippers	10
siet	10
slaet	10
spiegels	10
steden	10
sulcken	10
syns	10
tangen	10
thuyn	10
tonnen	10
touw	10
trocken	10
uwer	10
uytterste	10
vaerdigh	10
veranderingh	10
verandert	10
verleent	10
verobligeert	10
vexatien	10
vremde	10
vrundt	10
wie	10
zout	10
Atchinse	9
Battacaloa	9
Battangh	9
Bengaelse	9
Broeckoort	9
Cambello	9
Cambodia	9
Candj	9
Caybobo	9
Ck)mp	9
Conincks	9
Conincs	9
Eendracht	9
Engelschen	9
Gackialj	9
Geram	9
Gode	9
Gouverneurs	9
Hambuan	9
Heere	9
Hollander	9
Indiaense	9
Jacobsz	9
Jambj	9
Javaens	9
Junio	9
Laricque	9
Leecq	9
Leendertsz	9
Lieffde	9
Longe	9
Macassarse	9
Moors	9
Nabab	9
Neederlanden	9
Negapatnam	9
Paets	9
Patrahitta	9
Pessaert	9
Pipelj	9
Pith	9
Poulo	9
Quelpaert	9
Sarrapada	9
Schagen	9
Sousounan	9
Tico	9
Uliassers	9
Ultimo	9
V4	9
Valckenburch	9
Voorders	9
Vos	9
Wancan	9
Waterloose	9
Westerwolt	9
^2	9
advenant	9
advyseert	9
affgevaerdight	9
behelpen	9
behoorde	9
bossen	9
cans	9
capittel	9
catlj	9
civilen	9
cleynigheden	9
conform	9
consideratien	9
coopere	9
cours	9
crediteuren	9
devotie	9
docb	9
du	9
eode	9
exempel	9
exploict	9
faute	9
gallioen	9
gansche	9
gansen	9
gast	9
geaccommodeert	9
gebrachte	9
gedestineert	9
geloven	9
geluck	9
geobtineert	9
geretireert	9
gesalveert	9
geschoncken	9
gesint	9
