word	legality
mainteneren	100
maintimentos	100
make	100
maken	100
makende	100
malcander	100
malcanderen	100
malcontent	100
male	100
malen	100
maleye	100
malitie	100
malroose	100
malroosen	100
malrosen	100
mamoedj	100
mamoudj	100
man	100
mancqueerden	100
mancqueeren	100
mancqueerende	100
mancqueert	100
mancquement	100
mancqueren	100
mancquerende	100
mandamenlen	100
mandament	100
mandato	100
mandeeren	100
manden	100
manderen	100
mandoryn	100
mandoryns	100
mane	100
manen	100
manende	100
mangus	100
manhaft	100
manhafte	100
manhaften	100
manhafticheyt	100
manhaftigh	100
manier	100
maniere	100
manieren	100
mannekens	100
mannelyck	100
mannen	100
mans	100
manslagh	100
manspersonen	100
mantjen	100
mantjens	100
marcheerden	100
marcheren	100
marcherende	100
marckt	100
marckten	100
marct	100
mardyckers	100
marlioens	100
martavaen	100
mary	100
masen	100
massive	100
mast	100
mastelose	100
masten	100
matcander	100
mate	100
matelyck	100
maten	100
materiael	100
materiaelen	100
materialen	100
materie	100
matich	100
matige	100
matigh	100
matlacau	100
matroos	100
matroosen	100
matrosen	100
mattacau	100
matten	100
matteren	100
medalien	100
mede	100
medebrengende	100
medegaende	100
medegebracht	100
medegegeven	100
medegenomen	100
medegesellen	100
medenemende	100
medicamenten	100
meede	100
meedebrengende	100
meedede	100
meededen	100
meedegebracht	100
meen	100
meende	100
meenden	100
meenen	100
meenende	100
meenich	100
meenichte	100
meenichten	100
meeniclite	100
meenigen	100
meenighle	100
meenighte	100
meeninge	100
meeningh	100
meeninghe	100
meent	100
meer	100
meerder	100
meerdere	100
meerderen	100
meerendeel	100
meerendele	100
meergemelte	100
meergemelten	100
meergeseyden	100
meermalen	100
meerminne	100
meest	100
meestal	100
meeste	100
meesten	100
meester	100
meesteren	100
meesters	100
meeten	100
mei	100
melck	100
melden	100
meldende	100
memorabile	100
memorie	100
men	100
menageren	100
mende	100
menende	100
menichte	100
menighte	100
mensche	100
menschelyck	100
menschelycke	100
menschen	100
mensclien	100
mentie	100
mentioneert	100
mercedes	100
merck	100
merckelyck	100
merckelycke	100
merckelycken	100
merckende	100
merckt	100
mergen	100
merite	100
meriteeren	100
meriteert	100
meriten	100
messen	100
mesticen	100
met	100
metadvysen	100
metael	100
metaele	100
metale	100
metdenthol	100
meteenen	100
metier	100
metlertyt	100
metlet	100
metordre	100
metselaer	100
metselaers	100
metselsteenen	100
mettedoen	100
metten	100
metter	100
metterhaest	100
mettertyt	100
metterwoon	100
meyneedich	100
meyneedigen	100
meynen	100
meyninge	100
middach	100
middachs	100
middagh	100
middaghs	100
middel	100
middelen	100
middeler	100
middelertyt	100
middelerwyle	100
midden	100
middernacht	100
min	100
minder	100
mindere	100
minderen	100
minerael	100
minne	100
minnelyck	100
minnelycke	100
minnelycken	100
minnelyckheyt	100
minst	100
minste	100
minsten	100
miscontentement	100
misdaden	100
misdadigen	100
misdadigers	100
misdoen	100
miserabel	100
miserabelyck	100
miserabile	100
miserie	100
misleyt	100
misluckt	100
misnoegen	100
misnoegende	100
misnoeght	100
misnoeginge	100
misnoucht	100
misnougen	100
missen	100
missende	100
missive	100
missiven	100
mistrouwen	100
mistrouwt	100
mits	100
mitsdien	100
mitsgaders	100
mocbte	100
mocbten	100
mochle	100
mochlen	100
mocht	100
mochte	100
mochten	100
modellen	100
modliar	100
modliars	100
moede	100
moeden	100
moeder	100
moeders	100
moedich	100
moedicheyt	100
moediger	100
moeras	100
moerassich	100
moerassige	100
moeris	100
moescoppen	100
moescruyden	100
moessaden	100
moest	100
moeste	100
moesten	100
moet	100
moeten	100
moetende	100
moeter	100
moetwillens	100
moetwilligen	100
moeyelyck	100
moeyelycke	100
moeyelycken	100
moeyelyckheden	100
moeyle	100
moeylen	100
moeyte	100
moeyten	100
moeytens	100
moge	100
mogelyck	100
mogelycke	100
mogelycken	100
mogen	100
mogende	100
mogenden	100
moght	100
moghte	100
monde	100
mondelinge	100
mondelingh	100
monden	100
monick	100
monicken	100
monieerende	100
monslerrolle	100
monster	100
monsteringe	100
monsters	100
mont	100
montange	100
montcosten	100
monteerden	100
monteeren	100
monteerende	100
monteereude	100
monteert	100
monteren	100
monterende	100
moocht	100
moogen	100
mooghlycken	100
moorden	100
moorders	100
mooren	100
moors	100
moorse	100
moorsen	100
moort	100
moras	100
morassen	100
morerende	100
mores	100
morgen	100
morgens	100
morgensterre	100
morgenstond	100
morgenstondt	100
morlioenen	100
mortiers	100
mosle	100
moslen	100
most	100
moste	100
mosten	100
mouras	100
mourassen	100
mourassige	100
mouris	100
mouson	100
mousons	100
mousson	100
moussons	100
mouwen	100
mundentien	100
munt	100
munte	100
munten	100
munter	100
munters	100
muscael	100
muscaet	100
muscaten	100
muschaten	100
muscus	100
musquel	100
musquetlen	100
musquetliers	100
musquets	100
musquetsmaeckers	100
musquetten	100
musquetterye	100
musquetteryen	100
musquettiers	100
muyer	100
muylerie	100
muyren	100
my	100
myle	100
mylen	100
myls	100
myn	100
mynder	100
myne	100
mynen	100
mynent	100
myner	100
mynes	100
myns	100
nacboda	100
naccoon	100
nachoda	100
nachodas	100
nacht	100
nachte	100
nachten	100
nachts	100
nadeel	100
nadeele	100
nadelich	100
nademael	100
nademiddachs	100
naden	100
nadencken	100
nader	100
nadere	100
naderhant	100
nae	100
naeckt	100
naeckte	100
naecktelyck	100
naecomen	100
naedat	100
naede	100
naedeel	100
naedeelichs	100
naedemael	100
naeden	100
naeder	100
naederhant	100
naedien	100
naegecomen	100
naegelaten	100
naegelegene	100
naelaeten	100
naelaten	100
naeldeu	100
naeloopen	100
naem	100
naemaels	100
naeme	100
naemen	100
naementlyck	100
naemiddachs	100
naer	100
naercomen	100
naercomende	100
naercominge	100
naerdat	100
naerde	100
naerder	100
naerders	100
naerdien	100
naergecomen	100
naergelaeten	100
naergelaten	100
naerlaten	100
naerlatigh	100
naermaels	100
naermiddachs	100
naermiddaghs	100
naersien	100
naerstelyck	100
naersticheyt	100
naerstige	100
naerstigh	100
naerstigheyt	100
naert	100
naervolgen	100
naervolgende	100
naesie	100
naesle	100
naest	100
naeste	100
naesten	100
naet	100
nagel	100
nagelaeten	100
nagelen	100
nagelgewas	100
nagelhandel	100
nam	100
namaels	100
name	100
namen	100
namentlyck	100
nath	100
natie	100
naties	100
natiën	100
natlack	100
nature	100
naturel	100
naturele	100
naturelle	100
naturellen	100
naulyck	100
naulycks	100
naulycx	100
naulycxs	100
nauw	100
nauwe	100
nauwelycx	100
nauwen	100
nauwer	100
nauwernoot	100
navale	100
naveth	100
navetten	100
navigeeren	100
navigeren	100
navigerende	100
navolgende	100
neder	100
nedergeleyt	100
nedergeseth	100
nederigh	100
nederleggen	100
nederwaerts	100
nedrich	100
needer	100
needergelecht	100
neegen	100
neelie	100
neeme	100
neemen	100
neemende	100
neemt	100
neen	100
neersticheyt	100
neevens	100
neffens	100
neflens	100
neftens	100
nege	100
negeert	100
negen	100
negenden	100
negeryen	100
negolie	100
negotiant	100
negotianten	100
negotie	100
negotieerden	100
negotieeren	100
negotieerende	100
negotieereu	100
negotieert	100
negotieren	100
negros	100
negroscleden	100
negroscleeden	100
negrye	100
negryen	100
negrys	100
neme	100
nemen	100
nemende	100
nevens	100
nevensgaende	100
nevenstaende	100
nieede	100
niel	100
niels	100
nielselaers	100
nieltegenstaendeder	100
niemandt	100
niemant	100
nierckelycke	100
niet	100
nietdatelyck	100
nietjegenstaende	100
nietlegenstaende	100
niets	100
niettegenstaende	100
niettemin	100
nieu	100
nieus	100
nieuw	100
nieuwe	100
nieuwen	100
nieuwicheyt	100
nieuws	100
nocbte	100
noch	100
nochgevoucht	100
nochtans	100
nochte	100
nochten	100
node	100
noden	100
nodich	100
nodige	100
nodiger	100
nodigh	100
noemen	100
noemende	100
noemt	100
noen	100
noens	100
noochte	100
noode	100
noodich	100
noodige	100
noodigen	100
noodigh	100
noolwendich	100
noorde	100
noordelycke	100
noorden	100
noorder	100
noorderbreete	100
noordewint	100
noort	100
noorteynde	100
noortsterre	100
noortsyde	100
noot	100
nootelyck	100
nooten	100
nootjens	100
nootsaeckelyck	100
nootsaeckelyckheeden	100
nootsakelyck	100
nootwendicheden	100
nootwendicheeden	100
nootwendicheyt	100
nootwendige	100
nootwendigh	100
nootwendigheden	100
nootwendigheyt	100
noteeren	100
noten	100
notificeeren	100
notitie	100
noyt	100
nu	100
och	100
off	100
offentien	100
offeren	100
officie	100
officien	100
officier	100
officieren	100
offle	100
offte	100
ofle	100
oft	100
ofte	100
oirsaecke	100
oirsake	100
oirsaken	100
olie	100
oliphanlstanden	100
oliphant	100
oliphanten	100
oliphantjen	100
oliphantjens	100
oliphantjes	100
oliphants	100
oliphantstanden	100
olipharits	100
oly	100
olye	100
olyen	100
om	100
omdat	100
omde	100
omden	100
omleggende	100
omleyden	100
omme	100
ommedaermede	100
ommelanden	100
ommesien	100
ommeslach	100
ommeslagh	100
omt	100
omtrent	100
onbebbelycke	100
onbedacht	100
onbedachten	100
onbehoorlycke	100
onbeken	100
onbekend	100
onbekende	100
onbekendt	100
onbekent	100
onbeleefldelyck	100
onbeleeft	100
onbereyde	100
onbeschadight	100
onbeschadigt	100
onbeschaemde	100
onbeschaemt	100
onbeschamelyck	100
onbesleel	100
onbetaelt	100
onbreeckelyck	100
onbruyck	100
onbruyckelyck	100
oncoslen	100
oncostelyck	100
oncosten	100
ondanckbaerheyt	100
onder	100
onderbouden	100
ondercoopluyden	100
ondercoopman	100
onderdaen	100
onderdanen	100
onderdanich	100
onderdanicheyt	100
onderdanichst	100
onderdanige	100
onderdanigheyt	100
onderdrucken	100
onderen	100
onderganck	100
ondergebracht	100
ondergehouden	100
ondergeschreven	100
ondergeschrevene	100
ondergeschuylt	100
onderhandelinge	100
onderhandelingen	100
onderhandelingh	100
onderhandelinghe	100
onderhanden	100
onderhoorige	100
onderhouden	100
onderhoudende	100
onderhoudet	100
onderhoudinge	100
onderhout	100
onderlaten	100
onderleeckent	100
onderleggen	100
onderleyt	100
onderlinge	100
onderlingh	100
onderlusschen	100
ondermaet	100
ondermineren	100
onderpant	100
onderrecht	100
onderricht	100
onderrichtinge	100
ondersaeten	100
ondersaten	100
ondersocht	100
ondersoeck	100
ondersoecken	100
ondersoeckinge	100
ondersoecq	100
ondersoucke	100
ondersoucken	100
onderspith	100
onderstaen	100
onderstaende	100
onderstaenden	100
onderste	100
onderstont	100
ondert	100
onderteeckenen	100
onderteeckent	100
onderteekent	100
onderteyckeninge	100
onderteyckent	100
ondertusschen	100
ondervolgende	100
ondervonden	100
ondervracht	100
ondervraecht	100
ondervragen	100
onderweege	100
onderweegh	100
onderwege	100
onderwegen	100
onderwerpen	100
onderwicht	100
onderwight	100
onderworpen	100
onderwyle	100
ondienstich	100
ondienstige	100
ondienstigh	100
ondiepte	100
ondiscretie	100
ondoenelyck	100
ondoenlyck	100
oneen	100
oneenich	100
oneenicheyl	100
oneenicheyt	100
oneenigheyt	100
oneerbaerheyl	100
oneere	100
oneffen	100
oneffene	100
onervaren	100
onervarentheyt	100
ongaeme	100
ongeacht	100
ongebruyckelyck	100
ongeeme	100
ongeerne	100
ongehoorde	100
ongehoorsaem	100
ongehoorsaembeyt	100
ongelden	100
ongeldeu	100
ongelegen	100
ongelegentbeyt	100
ongelegentheyt	100
ongelesen	100
ongelooffelycken	100
ongelrocken	100
ongeluck	100
ongelucken	100
ongeluckige	100
ongeluckigen	100
ongelyck	100
ongemack	100
ongemaniertheyt	100
ongemolesteert	100
ongemunt	100
ongenade	100
ongenadich	100
ongeneegen	100
ongenegen	100
ongenegentheyt	100
ongepackt	100
ongeraden	100
ongeraffineerden	100
ongerafineerden	100
ongeraflineerden	100
ongerechticheden	100
ongereedt	100
ongeregelde	100
ongeregelt	100
ongerust	100
ongeruste	100
ongerusten	100
ongerustheyt	100
ongerustige	100
ongeryff	100
ongesien	100
ongesiene	100
ongeslooten	100
ongesondene	100
ongesont	100
ongesontbeyt	100
ongesontheyt	100
ongesontste	100
ongestadigheyt	100
ongesuperden	100
ongesuyverden	100
ongetrocken	100
ongetrockene	100
ongetrouwt	100
ongetweemde	100
ongetwyffelt	100
ongetwyflelt	100
ongevaer	100
ongevaerlyck	100
ongeval	100
ongevallen	100
ongeveer	100
ongevente	100
ongewent	100
ongewoogen	100
ongewoone	100
ongewoonen	100
ongewust	100
onhebbelycke	100
onhebbelyckheyt	100
onheyl	100
onheylen	100
onlanghs	100
onleedich	100
onlseggen	100
onlstaen	100
onlstondt	100
onlust	100
onlusten	100
onlustich	100
onlyde	100
onlydelycke	100
onrecht	100
onrechte	100
onrechtmatich	100
onrechtmatige	100
onrechtmatigheeden	100
onredelyck	100
onredelycke	100
onredelyckheyt	100
onreedelyck	100
onreedelycke	100
onreedelycken	100
onreedelyckheyt	100
onreedelycx	100
onreyne	100
ons	100
onschuldich	100
onschuldigh	100
onschult	100
onse	100
onseecker	100
onseeckere	100
onsen	100
onser	100
onses	100
onstaen	100
onstond	100
onsuyver	100
ontallycke	100
ontbieden	100
ontbiedinge	100
ontboden	100
ontbodene	100
ontbooden	100
ontbreecken	100
ontbreekt	100
ontbreken	100
ontbroocken	100
ontbruyck	100
ontcomen	100
ontcomenwas	100
ontdecken	100
ontdeckinge	100
ontdeckt	100
ontfanck	100
ontfangen	100
ontfangene	100
ontfanger	100
ontfangh	100
ontfanghen	100
ontfanght	100
ontgaen	100
onthael	100
onthaelt	100
onthalst	100
onthield	100
onthielden	100
onthielt	100
onthouden	100
onthoudende	100
onthout	100
ontiangen	100
ontladen	100
ontlangen	100
ontlast	100
ontlasten	100
ontlastinge	100
ontledicht	100
ontledight	100
ontleedicht	100
ontleedinge	100
ontloopen	100
ontlopene	100
ontlossen	100
ontmant	100
ontmoet	100
ontmoete	100
ontmoeten	100
ontmoetende	100
ontramponeert	100
ontrecken	100
ontren	100
ontrendt	100
ontrent	100
ontrocken	100
ontroert	100
ontrooft	100
ontrouw	100
ontrouwe	100
ontsach	100
ontsachelycke	100
ontsachelycken	100
ontsachelycker	100
ontsagh	100
ontschuldich	100
ontschuldicht	100
ontschuldigen	100
ontschuldinge	100
ontschult	100
ontseggen	100
ontsegh	100
ontset	100
ontseth	100
ontsetteden	100
ontsetten	100
ontsettinge	100
ontsettingh	100
ontseyt	100
ontsien	100
ontsiet	100
ontsieu	100
ontslaen	100
ontslagen	100
ontslapen	100
ontslellinge	100
ontstack	100
ontstaen	100
ontstaet	100
ontstal	100
ontsteecken	100
ontsteelen	100
ontstelt	100
ontsteltenisse	100
ontstond	100
ontstonden	100
ontstondt	100
ontstoolen	100
ontvangen	100
ontvangene	100
ontvlogen	100
ontvlucht	100
ontvluchten	100
ontvoert	100
ontweldight	100
ontwerp	100
ontworpen	100
ontworstelt	100
ontwycken	100
ontwyffelyck	100
ontyden	100
ontydige	100
onveranderlyck	100
onveranderlycke	100
onveranderlycken	100
onverandert	100
onverbreeckelyck	100
onverbreeckelycke	100
onverbreeckelycken	100
onvercocht	100
onvercochte	100
onvercoopelyck	100
onverdachtelyck	100
onverdiende	100
onverdient	100
onverdraechelyckheden	100
onverdraechlyck	100
onverdragelyck	100
onverhandelde	100
onverhandelt	100
onverhindert	100
onvermogen	100
onvermogentheyt	100
onverrichter	100
onversadelycke	100
onversadelycken	100
onversichtich	100
onversichticheyt	100
onversiens	100
onversienst	100
onverslandigh	100
onversoenelycken	100
onverstand	100
onverstandigh	100
onvertsaeght	100
onverwacht	100
onverwachte	100
onverwachten	100
onverwinnelyck	100
onverwinnelycke	100
onvoldaen	100
onvoltoyt	100
onvoorsicbtigh	100
onvoorsichtich	100
onvoorsichtigh	100
onwaerachtich	100
onwaerachtigh	100
onwaerbeden	100
onwaerdeerlycke	100
onwaerdich	100
onwaerdigh	100
onweeder	100
onwetend	100
onwetende	100
onwettelyck	100
onwillich	100
onwillicheyt	100
onwilligheyt	100
ooch	100
oock	100
ooge	100
oogen	100
oogenschyn	100
ooghst	100
oom	100
oordeel	100
oordeelden	100
oordeelen	100
oordeelende	100
oordeels	100
oordeelt	100
ooren	100
oorloch	100
oorlochs	100
oorloge	100
oorlogen	100
oorlogende	100
oorlogh	100
oorloghe	100
oorloghen	100
oorloghs	100
oorloghsmacht	100
oorloogen	100
oorsack	100
oorsacke	100
oorsaeck	100
oorsaecke	100
oorsake	100
oorsaken	100
oorspronck	100
oortogh	100
oost	100
oostcust	100
oostcuste	100
ooste	100
oostelyck	100
oostelycke	100
oosten	100
oostenwint	100
ooster	100
oostergadt	100
oosterhaven	100
oostsyde	100
oostwaerts	100
op	100
opbreecken	100
opbrengen	100
opbrengende	100
opcomen	100
opcomste	100
opcoop	100
opcoopen	100
opcoopende	100
opdat	100
opde	100
open	100
openbaer	100
openbaerden	100
openbaere	100
openbare	100
openbaren	100
openen	100
opengebroocken	100
opengestelt	100
openinge	100
openingh	100
opensetlen	100
openstaende	100
openstond	100
openstondt	100
opentlyck	100
operatie	100
opgeadvenceert	100
opgeantwoort	100
opgebouden	100
opgebracht	100
opgebrachte	100
opgebrochte	100
opgebroocken	100
opgecocht	100
opgecomen	100
opgedient	100
opgedragen	100
opgegeven	100
opgehaelt	100
opgehangen	100
opgehouden	100
opgelecht	100
opgeleyde	100
opgeleyt	100
opgelycke	100
opgemaeckt	100
opgemaeckte	100
opgemelte	100
opgenomen	100
opgepast	100
opgepronckt	100
opgepronckte	100
opgeraecht	100
opgeraeckende	100
opgereyst	100
opgerockent	100
opgerolt	100
opgesamelt	100
opgeseth	100
opgesette	100
opgesetten	100
opgeseyt	100
opgeslagen	100
opgeslooten	100
opgesmeeten	100
opgesmeten	100
opgesocht	100
opgesonden	100
opgespeurt	100
opgestaen	100
opgesteecken	100
opgestelde	100
opgestreden	100
opgeteeckent	100
opgeticht	100
opgetogen	100
opgetrocken	100
opgevangen	100
opgeven	100
opgevloogen	100
opgevoet	100
opgevolcht	100
opgevolght	100
opgevonden	100
opgewisselt	100
opgeworpen	100
ophangen	100
ophanght	100
ophebbend	100
ophebbende	100
ophouden	100
oppassen	100
oppasten	100
opper	100
opperbooffden	100
oppercoopluyden	100
oppercoopman	100
oppergesach	100
opperhooffden	100
opperhooft	100
oppersten	100
opposerende	100
oppositie	100
oprecht	100
oprechte	100
oprechtelyck	100
oprechten	100
oprechter	100
oprechticheyt	100
oprechtiger	100
opreyst	100
oproer	100
oproerich	100
oproeyen	100
opsamelen	100
opsamelinge	100
opslaet	100
opstaen	100
opsteecken	100
opstondt	100
opt	100
orambays	100
orame	100
orancays	100
orangcay	100
orangcaya	100
orangcayas	100
orangcays	100
orange	100
orangeboomen	100
oranghcay	100
oranghcaya	100
oranghcayas	100
oranghcayen	100
oranghcays	100
ordere	100
ordinarie	100
ordinarj	100
ordinary	100
ordonnantie	100
ordonnantien	100
ordonnarie	100
ordonneerde	100
ordonneeren	100
ordonneren	100
ordonnerende	100
ordre	100
ordren	100
oude	100
oudedoor	100
ouden	100
ouder	100
ouderdom	100
ouderlingen	100
ouders	100
ouderstaen	100
oudieus	100
oudt	100
oudtsten	100
out	100
outallicken	100
outheyt	100
outs	100
outsien	100
outslens	100
outste	100
outsten	100
outstens	100
outyser	100
ovemaeyen	100
ovemeemen	100
over	100
overal	100
overbleven	100
overblyven	100
overcomen	100
overcomende	100
overcropt	100
overcust	100
overde	100
overdenckende	100
overdragers	100
overeen	100
overeencomende	100
overeencomste	100
overeengecomen	100
overeeugeconien	100
overend	100
overgaen	100
overgebleven	100
overgeblevene	100
overgebracht	100
overgecomen	100
overgecomene	100
overgecoroen	100
overgedragen	100
overgegaen	100
overgegeven	100
overgehaelt	100
overgehouden	100
overgelecht	100
overgeleght	100
overgelevert	100
overgeleyt	100
overgeloopen	100
overgelopen	100
overgelopene	100
overgenomen	100
overgenoomen	100
overgereeden	100
overgescheept	100
overgeseth	100
overgeseyden	100
overgesien	100
overgeslagen	100
overgesonden	100
overgesondene	100
overgesondeu	100
overgeven	100
overgevoert	100
overgewonnen	100
overgroot	100
overgroote	100
overhadden	100
overhandicht	100
overhandigen	100
overhandight	100
overheden	100
overheyl	100
overheyt	100
overhooffden	100
overhoop	100
overhoort	100
overhouden	100
overich	100
overicheden	100
overicheyl	100
